name,price,brand,url,image,supplier
Shurtape / Duck Masking Tape – Versatile and Reliable Adhesive Tape for Painting and Crafting – Available in 0.7 IN X 60YD and 1.88IN x 60YD Sizes,5.65 – 18.00,Masking Tape,https://computerworldslu.com/product/shurtape-duck-masking-tape-versatile-and-reliable-adhesive-tape-for-painting-and-crafting-available-in-0-7-in-x-60yd-and-1-88in-x-60yd-sizes/,https://computerworldslu.com/wp-content/uploads/2023/06/ezgif.com-webp-to-jpg-9-300x300.jpg,computer world
Single Tier Desk With Steel Frame AM100XTK04 Xtf-Cd457 With Drawers Black Frame Steel,495.00,Computer Desk,https://computerworldslu.com/product/single-tier-desk-with-steel-frame-am100xtk04-xtf-cd457-with-drawers-black-frame-steel/,https://computerworldslu.com/wp-content/uploads/2021/07/798302162228_84490a9f-87bf-4acc-879e-6de0a36c1eca_500x500-300x300.jpg,computer world
Skullcandy(S2MEY-L670) Workout Headset,125.00,Computer Accessories,https://computerworldslu.com/product/skullcandys2mey-l670-workout-headset/,https://computerworldslu.com/wp-content/uploads/2022/03/611VHueBC6L._AC_SS450_-300x300.jpg,computer world
Slide HD Webcam,99.00 95.00,Computer Accessories,https://computerworldslu.com/product/slide-hd-webcam/,https://computerworldslu.com/wp-content/uploads/2022/03/ezgif-5-b0b397d39b-300x300.jpg,computer world
SLIDE HD Webcam with Ring Light,175.00,Lamp,https://computerworldslu.com/product/slide-hd-webcam-with-ring-light/,https://computerworldslu.com/wp-content/uploads/2022/05/SLI-CWB13BK-300x300.png,computer world
Slim USB Keyboard and Mouse,129.00,KEYBOARD,https://computerworldslu.com/product/slim-usb-keyboard-and-mouse/,https://computerworldslu.com/wp-content/uploads/2021/06/0570172_HP-Slim-USB-Keyboard-Mouse-keyboard-300x300.jpeg,computer world
Smead Letter Expanding Files – Organize Your Documents Efficiently,4.50,File Holder,https://computerworldslu.com/product/smead-letter-expanding-files-organize-your-documents-efficiently/,https://computerworldslu.com/wp-content/uploads/2023/07/s-l1600-26-300x300.jpg,computer world
Sony MHC-V21 Bluetooth Wireless Music System,1150.00,speakers,https://computerworldslu.com/product/sony-mhc-v21-bluetooth-wireless-music-system/,https://computerworldslu.com/wp-content/uploads/2022/05/www.bhphotovideo-300x300.jpg,computer world
Sony(MDR-AS210) Strereo HeadPhones,95.00,Computer Accessories,https://computerworldslu.com/product/sonymdr-as210-strereo-headphones/,https://computerworldslu.com/wp-content/uploads/2022/03/f19819f1-a951-446d-82e8-aa5e8409e2b0.552577c1c100c0bc616eb6fb33f721e5-300x300.jpeg,computer world
Sony(MDR-EX110AP)Stereo Headphones,95.00,Computer Accessories,https://computerworldslu.com/product/sonymdr-ex110apstereo-headphones/,https://computerworldslu.com/wp-content/uploads/2022/03/sony-mdr-ex110ap-white.0711-300x300.jpg,computer world
Spyn SPY-026 Professional Wireless Microphone – Single,345.00,MICs,https://computerworldslu.com/product/spyn-spy-026-professional-wireless-microphone-single/,https://computerworldslu.com/wp-content/uploads/2021/07/1573344309spy-026ii-300x300.jpg,computer world
SPYN UHF DUAL HH WIRELESS MIC SYSTEM MIC-292,695.00,MICs,https://computerworldslu.com/product/spyn-uhf-dual-hh-wireless-mic-system-mic-292/,https://computerworldslu.com/wp-content/uploads/2021/07/spyn_mic292-b-scaled-300x300.jpg,computer world
Staedtler Multi Purpose Cutting Set | Versatile Cutting Tools for Various Projects |,10.00,Cutter,https://computerworldslu.com/product/staedtler-multi-purpose-cutting-set-versatile-cutting-tools-for-various-projects/,https://computerworldslu.com/wp-content/uploads/2023/06/s-l300.jpg,computer world
Standard 8.5×11 Paper – Perfect Size for Printing and Everyday Use,20.00 – 180.00,Letter,https://computerworldslu.com/product/standard-8-5x11-paper-perfect-size-for-printing-and-everyday-use/,https://computerworldslu.com/wp-content/uploads/2023/08/sdcrystal-811-300x300.jpg,computer world
STARTECH HDMI TO VGA ADAPTER,145.00,Computer Accessories,https://computerworldslu.com/product/startech-hdmi-to-vga-adapter/,https://computerworldslu.com/wp-content/uploads/2021/05/hd2vgae2.main_-300x300.jpg,computer world
StarTech Usb to IDE Sata Adaptor,245.00,Computer Accessories,https://computerworldslu.com/product/startech-usb-to-ide-sata-adaptor/,https://computerworldslu.com/wp-content/uploads/2022/03/gv2_images_detailed_6861_1011066779-300x300.jpg,computer world
StarTech USB Type-C 2.0 Cable 3ft,55.00,Cables,https://computerworldslu.com/product/startech-usb-type-c-2-0-cable-3ft/,https://computerworldslu.com/wp-content/uploads/2022/05/usb2acxm.main_-300x300.jpg,computer world
StarTech.com – USB Type-C to HDMI External Video Adapter – White,145.00,Cables,https://computerworldslu.com/product/startech-com-usb-type-c-to-hdmi-external-video-adapter-white/,https://computerworldslu.com/wp-content/uploads/2021/05/starte_cdp2hdw-300x300.jpg,computer world
STARTECH.COM 6IN SATA TO LP4 POWER CABLE ADAPTER – F-M,45.00,Cables,https://computerworldslu.com/product/startech-com-6in-sata-to-lp4-power-cable-adapter-f-m/,https://computerworldslu.com/wp-content/uploads/2021/05/IDXETS2851295-300x300.jpg,computer world
StarTech.Com Drive Enclosure For 2.5in SATA SSD / HDD – USB 3.1,295.00,External Storage,https://computerworldslu.com/product/startech-com-drive-enclosure-for-2-5in-sata-ssd-hdd-usb-3-1/,https://computerworldslu.com/wp-content/uploads/2022/03/DHS251BU31315-300x300.jpg,computer world
Studmark 24ml Stamp Pad Ink: Vibrant Ink Refill for Crisp and Lasting Impressions,5.50,Office Supplies,https://computerworldslu.com/product/studmark-24ml-stamp-pad-ink-vibrant-ink-refill-for-crisp-and-lasting-impressions/,https://computerworldslu.com/wp-content/uploads/2023/08/download-15.jpeg,computer world
Surface Mounted Box,15.00,Networking,https://computerworldslu.com/product/surface-mounted-box/,https://computerworldslu.com/wp-content/uploads/2021/05/AE180NXT05-1-300x300.jpg,computer world
Surface Pro Charger 65 W,195.00,Laptop Charger,https://computerworldslu.com/product/surface-pro-charger-65-w/,https://computerworldslu.com/wp-content/uploads/2022/05/1620927297161971667261kLHlW0usL._AC_SX679_-300x300.jpg,computer world
Swing Glass Sliding Door Cabinet 3 Shelve,1295.00,Cabinets,https://computerworldslu.com/product/utility-cabinet/,https://computerworldslu.com/wp-content/uploads/2023/04/4cd7bddd-51d8-4f6b-80e5-5ef045e42610-300x300.png,computer world
Swing Open Door Cabinet 4 Shelves,1400.00,Cabinets,https://computerworldslu.com/product/swing-open-door-cabinet-4-shelves/,https://computerworldslu.com/wp-content/uploads/2023/04/82c11c5d-c556-457e-bc07-f223c765bd18-300x300.png,computer world
Swivel Office Chair with Black Mesh Back ,595.00,Arm Chair,https://computerworldslu.com/product/swivel-office-chair-with-black-mesh-back/,https://computerworldslu.com/wp-content/uploads/2023/04/dee1770f-5cf9-4051-bd31-1457e0c7e7f3-300x300.png,computer world
Tabloid Size 11×17 Paper – Ideal for Large Format Printing and Design,48.00 – 240.00,Paper,https://computerworldslu.com/product/tabloid-size-11x17-paper-ideal-for-large-format-printing-and-design/,https://computerworldslu.com/wp-content/uploads/2023/08/51e8eP5sVYL-300x300.jpg,computer world
Talon Brown Tape | Sello Tan Tape | Packaging Tape |,4.95 – 9.95,Office Supplies,https://computerworldslu.com/product/talon-brown-tape-sello-tan-tape-packaging-tape/,https://computerworldslu.com/wp-content/uploads/2023/06/opp-aw_brown_1_1-300x300.jpg,computer world
Tambour Door Cabinet 3 Shelves,1750.00,Cabinets,https://computerworldslu.com/product/tambour-door-cabinet-3-shelves/,https://computerworldslu.com/wp-content/uploads/2023/04/68a9dc4e-417e-486a-b19a-e53858a73885-300x300.jpg,computer world
Tambour Door Cabinet 4 Shelves,1950.00,Cabinets,https://computerworldslu.com/product/tambour-door-cabinet-4-shelves/,https://computerworldslu.com/wp-content/uploads/2023/04/959669e0-de12-4722-bab5-ba0973cc5ead-300x300.png,computer world
Tapeit Duct Tape | 1.89 in X 60 Yards | Multipurpose Duct Tape |,25.00,Office Supplies,https://computerworldslu.com/product/tapeit-duct-tape-1-89-in-x-60-yards-multipurpose-duct-tape/,https://computerworldslu.com/wp-content/uploads/2023/06/51ETvjiWhBL._AC_UF10001000_QL80_-300x300.jpg,computer world
Targus Universal AC/DC Laptop Charger 65W,195.00,Laptop Charger,https://computerworldslu.com/product/targus-universal-ac-dc-laptop-charger-65w/,https://computerworldslu.com/wp-content/uploads/2022/05/30909-300x300.jpg,computer world
TechBoost Retractable Multi-charge Lightning USB Cable,25.00,Cables,https://computerworldslu.com/product/techboost-retractable-multi-charge-lightning-usb-cable/,https://computerworldslu.com/wp-content/uploads/2022/05/731015251216-300x300.jpg,computer world
Texas Instruments TI-30x IIS Scientific Calculator: Powerful and Versatile Calculation Tool,85.00,Calculator,https://computerworldslu.com/product/texas-instruments-ti-30x-iis-scientific-calculator-powerful-and-versatile-calculation-tool/,https://computerworldslu.com/wp-content/uploads/2023/08/033317198726-300x300.jpg,computer world
Thermal Credit Card Rolls | 2 1/4 x 85 |,3.75,Receipt Rolls (Paper),https://computerworldslu.com/product/thermal-credit-card-rolls-2-1-4-x-85/,https://computerworldslu.com/wp-content/uploads/2023/06/15-149-15-185-300x300.jpg,computer world
Thermal Paper Roll 3 inch X 230 – High-Quality Thermal Printing Paper for Clear and Crisp Receipts,12.50,Receipt Rolls (Paper),https://computerworldslu.com/product/thermal-paper-roll-3-inch-x-230-high-quality-thermal-printing-paper-for-clear-and-crisp-receipts/,https://computerworldslu.com/wp-content/uploads/2023/06/download-26.jpg,computer world
Thermal Receipt Roll 3 1/8 in X 230 – High-Quality Thermal Printing Paper for Clear and Crisp Receipts,10.75,Receipt Rolls (Paper),https://computerworldslu.com/product/thermal-receipt-roll-3-1-8-in-x-230-high-quality-thermal-printing-paper-for-clear-and-crisp-receipts/,https://computerworldslu.com/wp-content/uploads/2023/06/download-26.jpg,computer world
Three Drawer Lateral Filing Cabinet,1450.00,Cabinets,https://computerworldslu.com/product/three-drawer-lateral-filing-cabinet/,https://computerworldslu.com/wp-content/uploads/2021/05/LF3-SG-1_599x599-300x300.jpg,computer world
Thrill Executive Cushion,895.00,Chairs,https://computerworldslu.com/product/thrill-executive-cushion/,https://computerworldslu.com/wp-content/uploads/2024/01/56101522SD04455_01_600x600-300x300.png,computer world
"Thumb Tacks, Nickel Plated Solid Head, 3/8 Inch Head, 100-Pack",2.56,STATIONERY,https://computerworldslu.com/product/thumb-tacks-nickel-plated-solid-head-3-8-inch-head-100-pack/,https://computerworldslu.com/wp-content/uploads/2021/07/CHL912_L-300x300.jpg,computer world
Tommy 50LA Heavy Duty Stapler: Robust Office Stapler for High-Capacity Binding,,Office Supplies,https://computerworldslu.com/product/tommy-50la-heavy-duty-stapler-robust-office-stapler-for-high-capacity-binding/,https://computerworldslu.com/wp-content/uploads/2023/08/Kw-trio-Heavy-Duty-Stapler-50LA-300x300.jpg,computer world
Toshiba,75.00,Earphones,https://computerworldslu.com/product/toshiba/,https://computerworldslu.com/wp-content/uploads/2022/03/818723020430-300x300.jpg,computer world
TP-Link Gigabit POE Injector,145.00,Access Point,https://computerworldslu.com/product/tp-link-gigabit-poe-injector/,https://computerworldslu.com/wp-content/uploads/2023/04/s-l500-20-300x300.jpg,computer world
Tractor Seat  Chrome Stool,495.00,Chairs,https://computerworldslu.com/product/tractor-seat-chrome-stool/,https://computerworldslu.com/wp-content/uploads/2023/04/5f3ac1f5-27d2-4119-8adc-ced7e23a2329-300x300.png,computer world
Trento Line Sienna Stacking Wood Chair,245.00,Chairs,https://computerworldslu.com/product/trento-line-sienna-stacking-wood-chair/,https://computerworldslu.com/wp-content/uploads/2021/07/191251-300x300.jpg,computer world
Trimline Corded Basic Phone,65.00,Telephone,https://computerworldslu.com/product/trimline-corded-basic-phone/,https://computerworldslu.com/wp-content/uploads/2022/03/s-l500-12-300x300.jpg,computer world
Tripp Lite Heavy Duty Power Extension Cord Adapter 15A 14AWG C14 to C13 6ft,45.00,Cables,https://computerworldslu.com/product/tripp-lite-heavy-duty-power-extension-cord-adapter-15a-14awg-c14-to-c13-6ft/,https://computerworldslu.com/wp-content/uploads/2021/05/9F-1013140697_Alternate-Image1-300x300.jpg,computer world
Two Drawer Lateral Filing Cabinet,1250.00,Cabinets,https://computerworldslu.com/product/two-drawer-lateral-filing-cabinet/,https://computerworldslu.com/wp-content/uploads/2021/05/LF2-GR_599x599-300x300.jpg,computer world
UGREEN Micro HDMI to HDMI Cable Adapter 4K 60Hz Ethernet,49.00,HDMI CABLES,https://computerworldslu.com/product/ugreen-micro-hdmi-to-hdmi-cable-adapter-4k-60hz-ethernet/,https://computerworldslu.com/wp-content/uploads/2021/05/61bTAPQTy6S._AC_SL1500_-300x300.jpg,computer world
UGREEN Micro USB to USB Micro USB 2.0 OTG Cable 2 Pack On The Go Adapter Micro USB Male to USB Female,39.99,Phone Accessories,https://computerworldslu.com/product/ugreen-micro-usb-to-usb-micro-usb-2-0-otg-cable-2-pack-on-the-go-adapter-micro-usb-male-to-usb-female/,https://computerworldslu.com/wp-content/uploads/2021/05/61PW5qqCshL._AC_SL1300_-300x300.jpg,computer world
UHU –  adhesives & glues (White),5.75 – 14.50,STATIONERY,https://computerworldslu.com/product/saunders-glue-sticks-8-2g-each-adhesives-glues-white/,https://computerworldslu.com/wp-content/uploads/2021/07/61vYlMk4N7L._SL1500_-300x300.jpg,computer world
Universal 7 cm 2-Hole Punch: Precise Large Hole Punching for Documents and Materials,35.00,Hole Puncher,https://computerworldslu.com/product/universal-7-cm-2-hole-punch-precise-large-hole-punching-for-documents-and-materials/,https://computerworldslu.com/wp-content/uploads/2023/08/download-10.jpeg,computer world
Universal 8 in Scissors,15.00,Office Supplies,https://computerworldslu.com/product/universal-8-in-scissors/,https://computerworldslu.com/wp-content/uploads/2023/04/s-l500-26-300x300.jpg,computer world
Universal 9 Section Drawer Organizer | Versatile Storage Solution for Drawer Organization |,18.95,Draw Organizer,https://computerworldslu.com/product/universal-9-section-drawer-organizer-versatile-storage-solution-for-drawer-organization/,https://computerworldslu.com/wp-content/uploads/2023/06/download-26.jpeg,computer world
Universal Adapter for Laptop 65W,195.00,Laptop Charger,https://computerworldslu.com/product/universal-adapter-for-laptop-65w/,https://computerworldslu.com/wp-content/uploads/2022/05/643620028209-300x300.jpg,computer world
"Universal Binder Clip 12 / Pack – Black, Silver Color – Plastic, Steel Material",2.50 – 12.00,BINDERS,https://computerworldslu.com/product/universal-binder-clip-large-2-width-1-12-pack-black-silver-color-plastic-steel-material/,https://computerworldslu.com/wp-content/uploads/2021/06/260418-300x300.jpg,computer world
UNIVERSAL BUSINESS CARD HOLDER,8.75,BUSINESS CARD HOLDER,https://computerworldslu.com/product/universal-business-card-holder/,https://computerworldslu.com/wp-content/uploads/2021/06/s-l400-300x300.jpg,computer world
Universal Easel Stand – Adjustable Height 34-63 inches for Versatile Display,188.00,Office Supplies,https://computerworldslu.com/product/universal-easel-stand-adjustable-height-34-63-inches-for-versatile-display/,https://computerworldslu.com/wp-content/uploads/2023/08/1321222-300x300.jpg,computer world
Universal Easel Stand UNV43150 – Adjustable Height 34-63 inches for Versatile Display,29.50,Carbon-Paper,https://computerworldslu.com/product/universal-easel-stand-unv43150-adjustable-height-34-63-inches-for-versatile-display/,https://computerworldslu.com/wp-content/uploads/2023/08/Carbon-paper-blue-Elite-A4--300x300.jpg,computer world
Universal Electric Stapler: Effortless Stapling with the Convenience of Automation,95.00,Office Supplies,https://computerworldslu.com/product/universal-electric-stapler-effortless-stapling-with-the-convenience-of-automation/,https://computerworldslu.com/wp-content/uploads/2023/08/UNV43066_1_1-300x300.jpeg,computer world
UNIVERSAL Golf Pencil – Box of 144,18.50,Pencils,https://computerworldslu.com/product/universal-golf-pencil-box-of-144/,https://computerworldslu.com/wp-content/uploads/2023/06/apiu1jkde__55748-300x300.jpg,computer world
Universal Important Message Pad – Single Sheet Format for Effective Communication,2.50,Office Supplies,https://computerworldslu.com/product/universal-important-message-pad-single-sheet-format-for-effective-communication/,https://computerworldslu.com/wp-content/uploads/2023/08/71zomlDJuiL-300x300.jpg,computer world
Universal Laser Labels 3 1/3×4 | Pack of 100 |,55.00,Labels,https://computerworldslu.com/product/universal-laser-labels-3-1-3x4-pack-of-100/,https://computerworldslu.com/wp-content/uploads/2023/06/UNV80108_1-300x300.jpg,computer world
